1095
1910	535003700	4502.00	0.46	0.000816499	0.089636776
1911	535003800	3740.00	0.36	0.0006783	0.090315076
1912	535003900	4355.00	0.32	0.000789838	0.091104914
1913	535004000	4775.00	0.37	0.000866011	0.091970925
1914	535004100	3394.00	0.32	0.000615548	0.092586473
1915	535004200	4523.00	0.49	0.000820307	0.093406781
1916	535004300	3912.00	0.55	0.000709494	0.094116275
1917	535004400	5013.00	0.49	0.000909176	0.095025451
1918	535004500	3715.00	0.29	0.000673766	0.095699216
1919	535004600	3388.00	0.42	0.00061446	0.096313676
1920	535004701	3320.00	0.39	0.000602127	0.096915803
1921	535004702	4190.00	0.29	0.000759913	0.097675717
1922	535004800	3495.00	0.34	0.000633866	0.098309583
1923	535004900	3517.00	0.46	0.000637856	0.098947438
1924	535005001	5880.00	1.29	0.001066418	0.100013856
1925	535005002	5253.00	2.47	0.000952703	0.100966559
1926	535005100	5334.00	0.68	0.000967393	0.101933952
1927	535005200	3650.00	0.50	0.000661977	0.10259593
1928	535005300	5651.00	0.68	0.001024886	0.103620815
1929	535005400	6160.00	0.70	0.0011172	0.104738015
1930	535005500	2747.00	0.27	0.000498206	0.105236221
1931	535005600	4768.00	0.51	0.000864742	0.106100962
1932	535005700	2356.00	0.27	0.000427293	0.106528255
1933	535005800	3906.00	0.39	0.000708406	0.107236661
1934	535005900	3794.00	0.37	0.000688093	0.107924754
1935	535006000	2112.00	0.27	0.00038304	0.108307794
1936	535006201	4787.00	0.11	0.000868187	0.109175982
1937	535006202	5371.00	0.59	0.000974104	0.110150086
1938	535006301	7299.00	0.32	0.001323773	0.111473858
1939	535006302	6098.00	0.23	0.001105955	0.112579814
1940	535006400	2448.00	0.19	0.000443978	0.113023792
1941	535006500	14666.00	0.23	0.002659878	0.11568367
1942	535006600	7120.00	0.33	0.001291309	0.116974979
1943	535006700	1654.00	0.65	0.000299975	0.117274954
1944	535006800	2346.00	0.42	0.000425479	0.117700433
1945	535006900	5834.00	0.86	0.001058075	0.118758508
1946	535007000	3336.00	0.44	0.000605029	0.119363537
1947	535007100	3258.00	0.46	0.000590883	0.11995442
1948	535007201	4693.00	0.41	0.000851139	0.120805559
1949	535007202	3072.00	0.54	0.000557149	0.121362708
1950	535007300	2797.00	0.35	0.000507274	0.121869982
1951	535007400	4023.00	0.40	0.000729626	0.122599608
1952	535007500	4177.00	0.50	0.000757556	0.123357163
1953	535007600	4034.00	0.46	0.000731621	0.124088784
1954	535007700	4408.00	0.61	0.000799451	0.124888235
1955	535007800	6006.00	0.77	0.00108927	0.125977504
1956	535007900	6308.00	1.01	0.001144041	0.127121546
1957	535008001	3372.00	0.47	0.000611558	0.127733104
1958	535008002	4410.00	0.40	0.000799813	0.128532917
1959	535008100	2813.00	0.36	0.000510176	0.129043093
1960	535008200	2634.00	0.31	0.000477712	0.129520805
1961	535008300	4129.00	0.45	0.00074885	0.130269655
1962	535008400	3720.00	0.42	0.000674673	0.130944328
1963	535008500	3968.00	0.50	0.000719651	0.131663978
1964	535008600	2673.00	1.12	0.000484785	0.132148763
1965	535008700	4999.00	1.60	0.000906637	0.1330554
1966	535008800	3134.00	0.23	0.000568393	0.133623793
1967	535008900	2911.00	0.33	0.000527949	0.134151743
1968	535009000	3710.00	0.39	0.000672859	0.134824601
1969	535009101	5523.00	0.51	0.001001671	0.135826273
1970	535009102	3335.00	0.33	0.000604848	0.13643112
1971	535009200	6744.00	0.63	0.001223116	0.137654236
1972	535009300	5259.00	0.62	0.000953791	0.138608027
1973	535009400	5124.00	0.64	0.000929307	0.139537334
1974	535009500	3304.00	0.32	0.000599225	0.14013656
1975	535009600	5193.00	0.55	0.000941821	0.141078381
1976	535009701	4528.00	0.38	0.000821214	0.141899595
1977	535009702	5810.00	0.50	0.001053722	0.142953317
1978	535009800	6666.00	0.72	0.00120897	0.144162287
1979	535009900	6141.00	0.58	0.001113754	0.145276041
1980	535010000	1777.00	0.29	0.000322283	0.145598324
1981	535010100	3136.00	0.43	0.000568756	0.14616708
1982	535010201	1521.00	0.22	0.000275854	0.146442934
1983	535010202	4324.00	0.12	0.000784216	0.14722715
1984	535010203	3121.00	0.13	0.000566036	0.147793186
1986	535010400	5175.00	0.74	0.000938557	0.148731743
1987	535010500	4556.00	0.55	0.000826292	0.149558035
1988	535010600	3699.00	1.38	0.000670864	0.150228899
1989	535010700	5554.00	0.73	0.001007293	0.151236192
1990	535010800	6544.00	0.74	0.001186843	0.152423036
1991	535010900	4112.00	0.62	0.000745767	0.153168803
1992	535011000	3731.00	0.55	0.000676668	0.15384547
1993	535011100	2702.00	0.46	0.000490044	0.154335515
1994	535011200	5253.00	0.50	0.000952703	0.155288218
1995	535011300	2719.00	0.38	0.000493128	0.155781345
1996	535011400	5343.00	0.62	0.000969026	0.156750371
1997	535011500	4669.00	0.37	0.000846787	0.157597157
1998	535011600	4182.00	0.68	0.000758463	0.15835562
1999	535011700	1754.00	0.39	0.000318112	0.158673732
2000	535011800	3597.00	0.67	0.000652365	0.159326096
2001	535011900	4464.00	0.87	0.000809607	0.160135703
2002	535012000	1390.00	0.26	0.000252095	0.160387799
2003	535012100	2054.00	0.30	0.000372521	0.16076032
2004	535012200	5587.00	0.53	0.001013278	0.161773598
2005	535012300	2204.00	0.07	0.000399725	0.162173323
2006	535012400	5320.00	0.56	0.000964854	0.163138178
2007	535012500	4474.00	1.13	0.000811421	0.163949598
2008	535012600	3907.00	1.45	0.000708588	0.164658186
2009	535012700	5064.00	0.74	0.000918425	0.165576611
2010	535012802	6199.00	0.52	0.001124273	0.166700884
2011	535012803	4703.00	0.27	0.000852953	0.167553837
2013	535012900	4906.00	0.93	0.00088977	0.168443607
2014	535013000	3720.00	1.28	0.000674673	0.169118279
2015	535013100	5333.00	1.05	0.000967212	0.170085491
2016	535013200	5463.00	0.93	0.000990789	0.17107628
2017	535013300	6831.00	0.67	0.001238895	0.172315175
2018	535013400	2709.00	0.42	0.000491314	0.172806489
2019	535013500	5591.00	0.72	0.001014004	0.173820493
2020	535013601	5038.00	0.19	0.00091371	0.174734203
2021	535013602	3934.00	0.21	0.000713484	0.175447687
2022	535013700	6239.00	0.91	0.001131527	0.176579214
2023	535013800	3111.00	0.96	0.000564222	0.177143436
2024	535013900	6494.00	1.28	0.001177775	0.178321212
2025	535014000	2513.00	0.58	0.000455767	0.178776978
2026	535014101	4001.00	0.55	0.000725636	0.179502614
2027	535014102	4360.00	0.68	0.000790745	0.180293359
2028	535014200	5388.00	1.04	0.000977187	0.181270546
2029	535015000	4010.00	1.07	0.000727268	0.181997814
2030	535015100	3770.00	0.64	0.000683741	0.182681555
2031	535015200	4382.00	0.85	0.000794735	0.18347629
2032	535015300	4681.00	0.97	0.000848963	0.184325253
2033	535015400	5884.00	2.10	0.001067143	0.185392396
2034	535015500	3375.00	0.78	0.000612102	0.186004499
2035	535015601	5652.00	0.59	0.001025067	0.187029566
2037	535015700	2583.00	0.46	0.000468462	0.187498028
2038	535015800	2721.00	0.64	0.00049349	0.187991518
2039	535015901	3705.00	0.49	0.000671952	0.18866347
2040	535015902	4805.00	0.57	0.000871452	0.189534922
2041	535016000	3335.00	0.73	0.000604848	0.19013977
2042	535016100	6946.00	0.82	0.001259751	0.191399521
2043	535016200	5268.00	0.57	0.000955423	0.192354944
2044	535016300	4374.00	0.46	0.000793284	0.193148229
2045	535016400	6321.00	0.63	0.001146399	0.194294628
2046	535016500	4263.00	0.48	0.000773153	0.195067781
2047	535016600	4059.00	0.78	0.000736155	0.195803936
2048	535016701	1789.00	0.14	0.000324459	0.196128395
2049	535016702	5603.00	0.60	0.00101618	0.197144575
2050	535016800	5480.00	0.56	0.000993872	0.198138448
2051	535016901	3559.00	0.38	0.000645473	0.198783921
2052	535016902	7199.00	0.44	0.001305636	0.200089557
2053	535017000	3440.00	1.02	0.000623891	0.200713448
2054	535017100	4013.00	0.61	0.000727812	0.20144126
2055	535017200	2513.00	1.21	0.000455767	0.201897027
2056	535017300	3487.00	0.60	0.000632415	0.202529442
2057	535017400	6765.00	1.05	0.001226925	0.203756366
2058	535017501	5409.00	0.79	0.000980996	0.204737362
2059	535017502	6791.00	0.71	0.00123164	0.205969002
2060	535017600	4276.00	1.01	0.000775511	0.206744513
2061	535018000	7054.00	0.61	0.001279339	0.208023851
2062	535018101	4421.00	0.58	0.000801808	0.20882566
2063	535018102	3630.00	0.59	0.00065835	0.20948401
2064	535018200	5205.00	0.76	0.000943997	0.210428007
2065	535018300	6454.00	0.95	0.001170521	0.211598528
2066	535018401	4841.00	0.47	0.000877981	0.212476509
2067	535018402	3818.00	0.56	0.000692446	0.213168955
2068	535018501	6958.00	0.49	0.001261928	0.214430883
2069	535018502	4638.00	1.19	0.000841164	0.215272047
2070	535018600	2112.00	1.87	0.00038304	0.215655087
2071	535018700	3217.00	1.19	0.000583447	0.216238534
2072	535018800	1984.00	0.55	0.000359825	0.216598359
2073	535018900	5237.00	1.24	0.000949801	0.21754816
2074	535019001	8157.00	0.40	0.001479383	0.219027543
2075	535019002	4472.00	0.58	0.000811058	0.219838601
2076	535019100	4174.00	0.83	0.000757012	0.220595613
2077	535019200	936.00	0.92	0.000169756	0.220765369
2078	535019300	2921.00	1.37	0.000529763	0.221295132
2079	535019401	4672.00	0.22	0.000847331	0.222142463
2080	535019402	5500.00	0.34	0.0009975	0.223139962
2081	535019403	2804.00	0.24	0.000508543	0.223648506
2082	535019404	4973.00	2.29	0.000901921	0.224550427
2083	535019500	6222.00	1.33	0.001128444	0.225678871
2084	535019600	7654.00	1.48	0.001388157	0.227067028
2085	535020000	6421.00	0.68	0.001164536	0.228231564
2086	535020100	4354.00	0.74	0.000789657	0.229021221
2087	535020200	1622.00	0.33	0.000294172	0.229315392
2088	535020300	3146.00	0.59	0.00057057	0.229885962
2089	535020400	4371.00	0.75	0.00079274	0.230678702
2090	535020500	197.00	0.68	3.57286E-05	0.230714431
2091	535020601	3841.00	1.13	0.000696618	0.231411049
2092	535020602	5784.00	1.09	0.001049007	0.232460056
2093	535020700	2325.00	0.67	0.00042167	0.232881726
2094	535020800	3759.00	1.29	0.000681746	0.233563472
2095	535020900	2816.00	0.69	0.00051072	0.234074191
2096	535021000	6614.00	3.79	0.001199539	0.23527373
2097	535021100	6263.00	3.26	0.00113588	0.23640961
2098	535021200	5393.00	1.68	0.000978094	0.237387704
2099	535021300	4641.00	7.95	0.000841708	0.238229413
2100	535021400	3101.00	2.83	0.000562408	0.238791821
2101	535021500	6207.00	2.62	0.001125724	0.239917545
2102	535021600	5179.00	1.99	0.000939282	0.240856827
2103	535021700	5894.00	1.20	0.001068957	0.241925784
2104	535021800	2540.00	0.68	0.000460664	0.242386447
2105	535021900	3989.00	1.36	0.000723459	0.243109907
2106	535022000	3965.00	1.30	0.000719107	0.243829013
2107	535022101	6275.00	1.62	0.001138057	0.24496707
2108	535022102	4240.00	0.78	0.000768982	0.245736051
2109	535022201	5279.00	1.31	0.000957418	0.24669347
2110	535022202	4971.00	1.22	0.000901558	0.247595028
2111	535022300	3595.00	1.74	0.000652002	0.24824703
2112	535022400	1677.00	1.05	0.000304147	0.248551177
2113	535022501	4861.00	0.93	0.000881608	0.249432785
2114	535022502	6375.00	0.30	0.001156193	0.250588978
2115	535022600	3122.00	0.96	0.000566217	0.251155195
2116	535022700	1760.00	0.49	0.0003192	0.251474395
2117	535022800	2662.00	0.81	0.00048279	0.251957185
2118	535022900	1236.00	0.32	0.000224165	0.252181351
2119	535023001	2002.00	1.44	0.00036309	0.25254444
2120	535023002	5832.00	0.98	0.001057712	0.253602153
2121	535023100	6619.00	3.03	0.001200446	0.254802598
2122	535023200	3979.00	2.04	0.000721646	0.255524244
2123	535023300	5309.00	2.09	0.000962859	0.256487103
2124	535023400	4395.00	2.13	0.000797093	0.257284196
2125	535023501	2579.00	1.38	0.000467737	0.257751933
2126	535023502	5429.00	1.06	0.000984623	0.258736556
2127	535023601	6435.00	0.98	0.001167075	0.259903631
2128	535023602	6130.00	3.96	0.001111759	0.261015389
2129	535023701	5962.00	1.18	0.00108129	0.262096679
2130	535023702	2782.00	0.96	0.000504553	0.262601233
2131	535023703	5522.00	1.07	0.00100149	0.263602722
2132	535023801	3285.00	1.04	0.000595779	0.264198502
2133	535023802	5146.00	0.99	0.000933297	0.265131799
2134	535023900	6323.00	2.53	0.001146762	0.266278561
2135	535024001	3356.00	1.27	0.000608656	0.266887217
2136	535024002	5857.00	1.04	0.001062247	0.267949463
2137	535024100	2989.00	1.09	0.000542096	0.268491559
2138	535024200	1685.00	0.60	0.000305598	0.268797157
2139	535024301	6699.00	0.31	0.001214955	0.270012111
2140	535024302	3232.00	1.21	0.000586167	0.270598279
2141	535024401	3520.00	1.44	0.0006384	0.271236678
2142	535024402	5917.00	1.42	0.001073128	0.272309807
2143	535024500	7089.00	1.42	0.001285686	0.273595493
2144	535024600	3636.00	1.07	0.000659438	0.274254931
2145	535024701	7319.00	17.40	0.0013274	0.275582331
2146	535024702	6696.00	3.24	0.001214411	0.276796742
2147	535024802	5795.00	1.21	0.001051002	0.277847744
2148	535024803	2824.00	3.75	0.000512171	0.278359915
2149	535024804	5094.00	1.47	0.000923866	0.279283781
2150	535024805	4637.00	1.13	0.000840983	0.280124764
2151	535024901	4947.00	0.83	0.000897206	0.281021969
2152	535024903	5682.00	2.96	0.001030508	0.282052477
2153	535024904	3367.00	0.69	0.000610651	0.282663128
2154	535024905	5571.00	0.65	0.001010377	0.283673505
2155	535025001	5111.00	1.38	0.000926949	0.284600454
2156	535025002	4817.00	1.92	0.000873628	0.285474083
2157	535025004	5585.00	0.47	0.001012916	0.286486998
2158	535025005	6862.00	0.67	0.001244517	0.287731515
2159	535026001	6819.00	0.75	0.001236718	0.288968233
2160	535026003	6896.00	1.26	0.001250683	0.290218917
2161	535026004	3873.00	0.18	0.000702421	0.290921338
2162	535026005	3699.00	0.24	0.000670864	0.291592202
2163	535026100	5629.00	1.89	0.001020896	0.292613097
2164	535026201	5412.00	0.68	0.00098154	0.293594637
2165	535026202	6006.00	2.15	0.00108927	0.294683907
2166	535026302	2821.00	2.01	0.000511627	0.295195534
2167	535026303	4480.00	1.55	0.000812509	0.296008042
2168	535026304	5129.00	0.69	0.000930214	0.296938256
2169	535026400	1540.00	3.46	0.0002793	0.297217556
2170	535026500	3542.00	2.68	0.00064239	0.297859946
2171	535026600	3123.00	2.76	0.000566398	0.298426344
2172	535026700	6641.00	2.72	0.001204436	0.29963078
2173	535026800	6368.00	3.02	0.001154923	0.300785703
2174	535026901	4714.00	0.71	0.000854948	0.301640651
2175	535026902	2574.00	1.72	0.00046683	0.302107481
2176	535027001	4636.00	1.13	0.000840802	0.302948283
2177	535027002	4011.00	0.77	0.000727449	0.303675732
2178	535027101	2469.00	0.89	0.000447787	0.304123519
2179	535027102	4660.00	0.71	0.000845154	0.304968673
2180	535027201	5813.00	0.46	0.001054267	0.30602294
2181	535027202	4944.00	1.00	0.000896662	0.306919601
2182	535027301	3956.00	3.17	0.000717474	0.307637076
2183	535027302	4301.00	1.28	0.000780045	0.30841712
2184	535027401	4925.00	1.52	0.000893216	0.309310336
2185	535027402	4382.00	1.32	0.000794735	0.310105071
2186	535027500	5504.00	1.96	0.000998225	0.311103296
2187	535027601	6133.00	1.22	0.001112303	0.312215599
2188	535027602	6227.00	1.28	0.001129351	0.31334495
2189	535027700	4097.00	1.02	0.000743047	0.314087997
2190	535027800	7365.00	1.36	0.001335743	0.31542374
2191	535027901	4091.00	1.19	0.000741958	0.316165698
2192	535027902	6970.00	1.58	0.001264104	0.317429802
2193	535028000	7298.00	2.14	0.001323591	0.318753394
2194	535028101	6115.00	0.96	0.001109038	0.319862432
2195	535028102	3905.00	0.41	0.000708225	0.320570657
2196	535028200	4402.00	2.20	0.000798363	0.321369019
2197	535028301	5501.00	0.93	0.000997681	0.3223667
2198	535028302	4541.00	1.16	0.000823572	0.323190273
2199	535028400	7136.00	1.40	0.001294211	0.324484483
2200	535028500	3135.00	1.10	0.000568575	0.325053058
2201	535028600	3769.00	3.20	0.000683559	0.325736617
2202	535028701	7279.00	1.09	0.001320146	0.327056763
2203	535028702	6471.00	1.05	0.001173604	0.328230367
2204	535028800	7694.00	2.63	0.001395411	0.329625778
2205	535028900	4164.00	1.33	0.000755198	0.330380976
2206	535029000	4415.00	1.33	0.00080072	0.331181696
2207	535029101	3603.00	0.94	0.000653453	0.331835149
2208	535029102	4692.00	1.15	0.000850958	0.332686107
2209	535029200	5252.00	3.77	0.000952522	0.333638629
2210	535029300	4327.00	2.00	0.00078476	0.334423389
2211	535029401	4324.00	0.86	0.000784216	0.335207605
2212	535029402	4603.00	1.02	0.000834817	0.336042422
2213	535029500	5252.00	1.09	0.000952522	0.336994943
2214	535029600	308.00	4.64	5.586E-05	0.337050803
2215	535029701	6417.00	1.14	0.00116381	0.338214613
2216	535029702	6038.00	1.51	0.001095073	0.339309687
2217	535029800	4384.00	2.29	0.000795098	0.340104785
2218	535029900	10052.00	3.06	0.001823067	0.341927851
2219	535030000	8360.00	1.06	0.0015162	0.343444051
2220	535030101	2790.00	0.91	0.000506004	0.343950055
2221	535030103	4904.00	0.27	0.000889407	0.344839462
2222	535030104	3594.00	1.44	0.000651821	0.345491283
2223	535030201	6454.00	1.24	0.001170521	0.346661804
2224	535030202	6364.00	1.10	0.001154198	0.347816002
2225	535030203	3797.00	0.70	0.000688638	0.348504639
2226	535030300	5562.00	1.05	0.001008744	0.349513383
2227	535030401	4768.00	0.25	0.000864742	0.350378125
2228	535030402	3740.00	1.21	0.0006783	0.351056425
2229	535030403	3096.00	0.97	0.000561502	0.351617926
2230	535030404	3605.00	0.24	0.000653816	0.352271742
2231	535030405	2901.00	0.69	0.000526136	0.352797878
2232	535030406	6068.00	0.75	0.001100514	0.353898392
2233	535030501	4610.00	2.41	0.000836086	0.354734478
2234	535030502	7670.00	1.73	0.001391059	0.356125537
2235	535030601	4558.00	1.17	0.000826655	0.356952192
2236	535030602	4208.00	1.12	0.000763178	0.35771537
2237	535030701	10427.00	0.28	0.001891078	0.359606448
2238	535030702	13501.00	1.42	0.00244859	0.362055038
2239	535030801	8333.00	1.46	0.001511303	0.363566341
2240	535030802	4184.00	1.45	0.000758825	0.364325166
2241	535030900	5687.00	0.75	0.001031415	0.365356581
2242	535031001	3457.00	1.41	0.000626974	0.365983555
2243	535031002	5071.00	2.14	0.000919695	0.366903249
2244	535031102	5965.00	0.89	0.001081834	0.367985083
2245	535031103	2665.00	0.80	0.000483334	0.368468417
2246	535031104	7051.00	0.96	0.001278795	0.369747212
2247	535031105	6415.00	0.34	0.001163447	0.370910659
2248	535031106	4044.00	10.22	0.000733434	0.371644094
2249	535031202	3714.00	0.52	0.000673584	0.372317678
2250	535031203	6176.00	1.50	0.001120102	0.373437779
2251	535031204	6086.00	0.73	0.001103779	0.374541558
2252	535031205	3691.00	0.35	0.000669413	0.375210971
2253	535031206	3375.00	0.46	0.000612102	0.375823073
2254	535031207	3241.00	0.62	0.000587799	0.376410873
2255	535031300	5539.00	2.84	0.001004573	0.377415446
2256	535031401	5091.00	0.42	0.000923322	0.378338768
2257	535031402	4148.00	1.09	0.000752296	0.379091064
2258	535031501	3421.00	1.48	0.000620445	0.379711509
2259	535031502	3731.00	0.43	0.000676668	0.380388176
2260	535031503	5614.00	5.98	0.001018175	0.381406351
2261	535031601	3901.00	1.82	0.000707499	0.382113851
2262	535031603	5625.00	0.39	0.00102017	0.383134021
2263	535031604	4554.00	0.46	0.00082593	0.383959951
2264	535031605	4106.00	0.40	0.000744679	0.384704629
2265	535031606	3534.00	0.41	0.000640939	0.385345568
2266	535031702	7001.00	0.44	0.001269726	0.386615295
2267	535031703	3691.00	1.21	0.000669413	0.387284708
2268	535031704	5694.00	0.72	0.001032684	0.388317392
2269	535031705	2330.00	0.50	0.000422577	0.388739969
2270	535031800	6466.00	1.90	0.001172697	0.389912666
2271	535031900	3961.00	1.20	0.000718381	0.390631047
2272	535032001	4597.00	0.74	0.000833728	0.391464776
2273	535032002	5465.00	0.85	0.000991152	0.392455928
2274	535032101	3859.00	1.25	0.000699882	0.39315581
2275	535032102	4037.00	1.22	0.000732165	0.393887975
2276	535032200	7661.00	1.61	0.001389426	0.395277401
2277	535032301	3867.00	1.04	0.000701333	0.395978734
2278	535032302	5593.00	1.85	0.001014367	0.396993101
2279	535032401	3838.00	1.18	0.000696073	0.397689174
2280	535032402	6784.00	1.89	0.001230371	0.398919545
2281	535032403	4159.00	2.17	0.000754291	0.399673836
2282	535032405	3673.00	0.65	0.000666148	0.400339984
2283	535032406	3711.00	0.64	0.00067304	0.401013024
2284	535033000	4387.00	2.19	0.000795642	0.401808666
2285	535033101	5639.00	1.52	0.001022709	0.402831376
2286	535033103	5267.00	0.51	0.000955242	0.403786618
2287	535033104	2794.00	1.06	0.00050673	0.404293348
2288	535033200	7529.00	1.52	0.001365486	0.405658834
2289	535033300	4764.00	2.41	0.000864016	0.40652285
2290	535033400	3547.00	2.35	0.000643297	0.407166147
2291	535033500	6220.00	2.25	0.001128082	0.408294228
2292	535033600	6491.00	1.63	0.001177231	0.409471459
2293	535033700	2895.00	0.82	0.000525048	0.409996507
2294	535033800	5801.00	1.65	0.00105209	0.411048597
2295	535033900	6465.00	1.83	0.001172516	0.412221113
2296	535034000	6459.00	1.28	0.001171427	0.41339254
2297	535034102	3913.00	0.78	0.000709676	0.414102216
2298	535034103	5076.00	0.41	0.000920602	0.415022817
2299	535034104	4379.00	0.67	0.000794191	0.415817008
2300	535034200	3624.00	1.23	0.000657262	0.41647427
2301	535034300	4132.00	1.10	0.000749394	0.417223664
2302	535034401	4975.00	1.06	0.000902284	0.418125948
2303	535034402	3591.00	0.22	0.000651277	0.418777225
