DAUID		Cum. Prob. of Having an Office in a DAUID
35180017	5.506351364516225E-5
35180018	1.2283399197766964E-4
35180019	1.863688154143953E-4
35180021	3.049671524962832E-4
35180022	9.149014574888496E-4
35180024	9.784362809255754E-4
35180025	9.953789005087022E-4
35180026	0.0011393911669652804
35180027	0.0011520981316526255
35180028	0.0012537538491513866
35180035	0.0016900263034169028
35180038	0.001791682020915664
35180039	0.001846745534560826
35180040	0.0019060447031017701
35180041	0.001994993455913186
35180042	0.002333845847575723
35180043	0.002431265910178702
35180044	0.002482093768928083
35180045	0.002511743353198555
35180046	0.0025286859727816817
35180047	0.002566806866843717
35180048	0.003007314976005015
35180049	0.003223333375689882
35180050	0.0040874069744293515
35180051	0.004104349594012478
35180052	0.004138234833178732
35180053	0.004248361860469056
35180054	0.00428224709963531
35180055	0.004311896683905782
35180056	0.004341546268176254
35180057	0.004362724542655162
35180058	0.004434730675883452
35180059	0.004477087224841269
35180060	0.0044855585346328325
35180061	0.00455332901296534
35180063	0.004616863836402065
35180064	0.004642277765776756
35180065	0.004667691695151446
35180066	0.004693105624526136
35180067	0.004739697828379735
35180068	0.004782054377337552
35180069	0.004841353545878496
35180070	0.0049557162280646026
35180071	0.005036193671084455
35180075	0.0051420850434789975
35180076	0.005281861655039794
35180077	0.005896031614928142
35180078	0.006010394297114249
35180080	0.006777047833250738
35180081	0.006865996586062154
35180083	0.007060836711268113
35180086	0.007065072366163895
35180087	0.007175199393454219
35180091	0.007272619456057198
35180094	0.007442045651888466
35180097	0.007730070184801623
35180098	0.007734305839697405
35180099	0.007751248459280532
35180101	0.007789369353342567
35180102	0.007814783282717258
35180103	0.007835961557196167
35180104	0.007848668521883512
35180107	0.007891025070841329
35180108	0.007903732035528674
35180109	0.0079206746551118
35180112	0.007950324239382273
35180113	0.007954559894278054
35180114	0.008051979956881034
35180115	0.008064686921568379
35180116	0.008077393886255724
35180117	0.008081629541151505
35180118	0.008132457399900886
35180121	0.008136693054796668
35180122	0.008149400019484013
35180123	0.008162106984171358
35180124	0.008183285258650266
35180125	0.008195992223337611
35180126	0.008200227878233393
35180127	0.008212934842920738
35180128	0.00821717049781652
35180129	0.008229877462503865
35180130	0.008323061870211063
35180131	0.008327297525106844
35180132	0.008335768834898408
35180133	0.008509430685625458
35180134	0.00871274212062298
35180135	0.008725449085310324
35180136	0.00873815604999767
35180137	0.008742391704893451
35180140	0.008746627359789233
35180141	0.008750863014685015
35180142	0.008865225696871122
35180143	0.008869461351766904
35180144	0.008916053555620503
35180145	0.008924524865412066
35180146	0.008937231830099411
35180147	0.008975352724161447
35180148	0.0090092379633277
35180149	0.009017709273119264
35180150	0.009043123202493954
35180151	0.009199842433637877
35180152	0.009204078088533659
35180153	0.009221020708116786
35180154	0.009246434637491476
35180155	0.009271848566866166
35180156	0.009326912080511328
35180157	0.009360797319677582
35180158	0.00938197559415649
35180159	0.009458217382280561
35180160	0.009657293162382301
35180161	0.009970731624670149
35180162	0.010080858651960473
35180166	0.010114743891126727
35180167	0.010127450855814072
35180169	0.010131686510709854
35180170	0.010169807404771889
35180171	0.010212163953729706
35180172	0.010279934432062213
35180173	0.01029687705164534
35180174	0.010385825804456756
35180175	0.010453596282789263
35180177	0.010466303247476608
35180179	0.010491717176851299
35180180	0.010525602416017552
35180181	0.010826333913618053
35180182	0.01096187487028307
35180183	0.011076237552469176
35180184	0.01673507249323354
35180185	0.01735771376291345
35180186	0.017611853056660357
35180187	0.01796341241301024
35180188	0.01799306199728071
35180189	0.017997297652176492
35180190	0.01844204141623357
35180191	0.01846745534560826
35180192	0.01858605368269015
35180193	0.01864111719633531
35180194	0.01888678518029065
35180195	0.019018090482059883
35180196	0.01906468268591348
35180197	0.01908162530549661
35180198	0.019102803579975517
35180199	0.01967038133601027
35180200	0.019687323955593396
35180201	0.019708502230072304
35180202	0.01972120919475965
35180203	0.01972544484965543
35180204	0.019755094433925903
35180205	0.019784744018196375
35180206	0.019788979673092157
35180207	0.019852514496528882
35180208	0.019856750151424664
35180209	0.019865221461216227
35180210	0.019962641523819206
35180211	0.01999652676298546
35180212	0.020000762417881242
35180213	0.020051590276630622
35180214	0.020060061586422186
35180215	0.02012359640985891
35180216	0.020182895578399855
35180217	0.020208309507774545
35180218	0.02021678081756611
35180219	0.020288786950794398
35180220	0.020373500048710032
35180221	0.020398913978084722
35180222	0.020407385287876285
35180223	0.02042009225256363
35180224	0.020703881130581005
35180225	0.020746237679538822
35180226	0.02086907167151649
35180227	0.02091989953026587
35180228	0.020924135185161653
35180229	0.020945313459640562
35180230	0.020949549114536344
35180231	0.020953784769432125
35180232	0.020958020424327907
35180233	0.020979198698806815
35180234	0.02098767000859838
35180235	0.021000376973285724
35180236	0.021004612628181506
35180237	0.02101308393797307
35180238	0.02106814745161823
35180239	0.021076618761409795
35180240	0.021085090071201358
35180241	0.021123210965263393
35180242	0.02113591792995074
35180243	0.021271458886615753
35180244	0.021351936329635605
35180245	0.02141123549817655
35180248	0.022237188202853985
35180249	0.022283780406707584
35180250	0.022343079575248528
35180251	0.022355786539935873
35180252	0.022453206602538852
35180253	0.022461677912330415
35180254	0.02264381107284903
35180255	0.02316479662503018
35180256	0.023529062946067405
35180257	0.023850972718146818
35180258	0.02397804236502027
35180259	0.024113583321685284
35180260	0.024287245172412333
35180261	0.024346544340953277
35180262	0.024931064716571152
35180263	0.02495224299105006
35180264	0.025058134363444604
35180265	0.025104726567298202
35180266	0.025138611806464456
35180272	0.02514708311625602
35180273	0.02517673270052649
35180274	0.025180968355422273
