DAUID		Commute			STOp			OC			HVS			LVS			Other
35180017	0.8252427184466019	0.39805825242718446	0.6019417475728155	0.8640776699029126	0.9805825242718447	1.0
35180018	0.967479674796748	0.3008130081300813	0.6829268292682927	0.878048780487805	1.0	1.0
35180019	0.8108108108108109	0.14864864864864866	0.4864864864864865	0.7432432432432432	1.0	1.0
35180021	0.7142857142857143	0.19047619047619047	0.5476190476190477	0.761904761904762	0.9523809523809524	1.0
35180022	0.847457627118644	0.4576271186440678	0.5932203389830508	0.847457627118644	1.0	1.0
35180024	0.9090909090909091	0.07272727272727272	0.5272727272727272	0.7454545454545454	1.0	1.0
35180025	0.88	0.12	0.6	0.82	1.0	1.0
35180026	1.0	0.18421052631578946	0.4342105263157895	0.7236842105263158	1.0	1.0
35180027	0.8414634146341463	0.24390243902439024	0.5853658536585367	0.8414634146341464	1.0	1.0
35180028	1.0	0.29347826086956524	0.6086956521739131	0.8152173913043479	1.0	1.0
35180035	0.825	0.13333333333333333	0.5833333333333334	0.8250000000000001	0.9833333333333334	1.0
35180038	0.9	0.3	0.6714285714285715	0.8	0.9571428571428572	1.0
35180039	1.0	0.16393442622950818	0.5573770491803278	0.7868852459016393	1.0	1.0
35180040	0.7066666666666667	0.22666666666666666	0.6533333333333333	0.8133333333333334	0.9733333333333334	1.0
35180041	0.8148148148148148	0.3333333333333333	0.5925925925925926	0.8271604938271604	0.9753086419753085	1.0
35180042	1.0	0.40384615384615385	0.6923076923076923	0.8461538461538461	1.0	1.0
35180043	0.8888888888888888	0.15555555555555556	0.37777777777777777	0.5111111111111111	0.9555555555555555	1.0
35180044	0.8157894736842105	0.10526315789473684	0.42105263157894735	0.763157894736842	1.0	1.0
35180045	1.0	0.2222222222222222	0.5555555555555556	0.7777777777777778	0.8888888888888888	1.0
35180046	0.8333333333333334	0.2222222222222222	0.7037037037037037	0.8518518518518519	1.0	1.0
35180047	0.9090909090909091	0.045454545454545456	0.4318181818181818	0.6363636363636364	1.0	1.0
35180048	0.7428571428571429	0.2	0.37142857142857144	0.7428571428571429	0.9142857142857144	1.0
35180049	0.6590909090909091	0.13636363636363635	0.40909090909090906	1.0	1.0	1.0
35180050	0.7941176470588235	0.20588235294117646	0.5	0.8235294117647058	1.0	1.0
35180051	0.6521739130434783	0.2608695652173913	0.41304347826086957	0.7608695652173914	1.0	1.0
35180052	1.0	0.3939393939393939	0.5757575757575757	0.8181818181818181	1.0	1.0
35180053	0.9428571428571428	0.2	0.5714285714285714	0.7999999999999999	1.0	1.0
35180054	0.935064935064935	0.2597402597402597	0.6103896103896104	0.8181818181818181	1.0	1.0
35180055	0.6666666666666666	0.42424242424242425	0.6363636363636364	0.9393939393939394	1.0	1.0
35180056	0.9807692307692307	0.40384615384615385	0.7115384615384616	0.7884615384615385	1.0	1.0
