DAUID	   HH1    HH2     HH3    HH4    HH5    HH6  Total number of households per dissemination area by size
35180830	35	80	30	22	22	10
35180831	35	75	60	40	40	10
35180832	10	40	30	47	47	5
35180833	20	45	55	40	40	10
35180834	50	145	105	87	87	5
35180835	15	35	30	52	51	9
35180836	10	40	45	37	36	9
35180837	10	30	25	35	35	15
35180838	70	195	170	127	127	25
35180839	20	50	55	65	64	14
35180840	20	35	50	42	42	15
35180841	120	260	180	97	97	25
35180842	30	70	40	32	32	20
35180843	20	55	55	37	37	10
35180844	20	60	55	42	41	5
35180845	35	75	30	22	21	4
35180846	15	45	15	20	20	5
35180847	40	65	30	25	24	5
35180848	90	85	20	20	19	5
35180849	50	80	40	22	22	0
35180850	70	120	40	22	21	4
35180851	75	115	25	20	19	0
35180852	80	80	25	14	14	4
35180853	15	50	25	22	22	10
35180854	20	45	30	27	26	4
35180855	45	60	25	15	14	4
35180856	20	65	30	17	17	5
35180857	20	60	20	20	19	4
35180858	15	50	30	17	17	5
35180859	40	65	30	24	24	5
35180860	35	60	30	20	19	9
35180861	40	65	20	22	21	4
35180862	30	60	30	27	27	9
35180863	25	50	30	30	29	0
35180864	60	55	35	27	26	5
35180865	40	70	30	22	21	4
35180866	10	60	20	27	26	14
35180867	15	45	25	30	29	4
35180868	20	60	35	17	17	15
35180869	30	45	35	22	22	5
35180870	20	70	35	22	22	10
35180871	25	65	20	30	30	5
35180872	15	40	25	27	26	5
35180873	20	75	35	25	25	5
35180874	15	35	30	25	25	15
35180875	25	75	40	40	39	19
35180876	15	75	30	17	16	9
35180877	15	60	25	34	34	5
35180878	20	55	40	25	24	9
35180879	25	60	30	24	24	9
35180880	15	45	25	20	19	4
35180881	30	50	25	27	26	9
35180882	25	50	25	35	34	9
35180883	10	35	20	30	29	5
35180884	25	60	15	17	17	10
35180885	25	55	30	22	22	10
35180886	15	70	30	32	32	5
35180887	10	30	15	17	17	10
35180888	65	225	180	117	116	44
35180889	20	50	40	32	31	9
35180890	30	45	50	32	31	9
35180891	25	90	70	67	66	29
35180892	15	45	80	82	81	44
35180893	5	10	10	10	10	5
35180894	0	5	5	5	5	5
35180895	0	0	5	7	7	5
35180896	0	0	5	9	9	4
35180897	0	0	5	5	5	5
35180898	0	0	0	5	5	0
35180899	10	35	35	42	42	15
35180900	0	0	5	7	7	0
35180901	0	10	5	5	5	0
35180902	0	5	5	5	5	0
35180903	0	10	10	15	15	5
35180904	0	5	5	7	7	0
35180905	5	15	10	27	27	20
35180906	10	30	25	30	30	5
35180907	5	10	20	32	31	14
35180908	5	20	25	45	45	15
35180909	25	50	30	31	32	9
35180910	15	30	40	42	41	9
35180911	10	30	35	30	29	14
35180912	10	35	35	35	34	4
35180913	15	25	25	30	29	14
35180914	15	55	45	67	66	29
35180915	5	65	75	45	45	25
35180916	5	10	20	25	24	9
35180917	10	15	15	27	27	5
35180918	5	30	20	42	41	14
35180919	20	20	35	27	27	15
35180920	15	20	25	42	41	14
35180921	20	40	55	45	44	14
35180922	75	95	75	52	52	9
35180923	40	115	110	89	88	49
35180924	10	50	50	62	61	20
35180925	0	5	5	12	11	4
35180926	10	30	20	15	14	9
35180927	30	50	30	20	19	5
35180928	25	70	30	27	27	10
35180929	20	40	15	15	15	5
35180930	20	65	30	22	22	10
35180931	20	70	35	32	31	9
35180932	25	60	20	21	21	15
35180933	10	60	20	30	29	19
35180934	25	55	45	57	57	15
35180935	35	70	45	37	36	4
35180936	5	20	35	35	34	5
35180937	15	35	35	37	37	10
35180938	15	60	45	42	42	10
35180939	15	35	35	25	24	0
35180940	15	35	25	22	22	5
35180941	10	15	15	20	19	4
35180942	0	5	5	5	5	0
35180943	0	5	10	5	5	0
35180944	10	5	0	2	2	0
35180945	0	0	0	0	0	0
35180946	25	80	30	27	27	10
35180947	20	60	35	30	30	10
35180948	25	65	35	32	32	10
35180949	80	85	25	25	25	5
35180950	20	60	35	22	21	4
35180951	20	60	25	20	19	9
35180952	30	55	30	22	21	9
35180953	25	45	25	21	21	9
35180954	20	65	30	35	34	9
35180955	10	55	35	32	31	4
35180956	5	30	20	35	35	10
35180957	10	25	35	47	47	5
35180958	35	40	20	22	21	4
35180959	40	60	30	19	19	0
35180960	20	55	35	30	29	4
35180961	65	95	45	27	27	9
35180962	20	80	50	52	52	10
35180963	20	65	30	42	41	10
35180964	15	45	20	20	20	10
35180965	20	65	30	22	22	5
35180966	100	275	90	46	47	10
35180967	85	155	0	2	2	0
35180968	115	300	15	2	2	0
35180969	20	45	30	20	20	15
35180970	25	70	35	20	20	5
35180971	10	60	15	27	27	0
35180972	35	70	35	27	27	5
35180973	25	45	40	27	27	5
35180974	30	60	35	20	19	5
35180975	10	55	20	32	32	5
35180976	20	40	25	17	16	4
35180977	30	60	25	30	29	0
35180978	5	55	30	30	30	10
35180979	15	55	30	32	31	14
35180980	25	60	25	25	25	5
35180981	30	45	35	25	25	10
35180982	25	40	25	17	17	5
35180983	25	40	30	37	36	0
35180984	15	40	30	27	27	5
35180985	15	25	30	35	35	5
35180986	10	45	35	32	32	5
35180987	20	30	45	42	42	5
35180988	35	50	30	20	19	0
35180989	50	100	80	52	52	14
35180990	20	25	20	10	10	5
35180991	30	60	45	35	34	10
35180992	10	25	20	22	22	0
35180993	15	50	40	30	29	0
35180994	135	145	75	60	59	10
35180995	85	85	70	65	64	10
35180996	30	70	55	70	69	5
35180997	25	55	35	30	30	5
35180998	25	60	20	27	26	0
35180999	20	110	90	107	106	30
35181000	25	70	55	75	74	19
35181001	105	310	210	170	169	39
35181002	30	45	35	25	25	5
35181003	20	50	45	30	30	5
35181004	15	40	25	27	26	4
35181005	25	45	30	22	21	4
35181006	45	100	55	27	27	10
35181007	25	50	30	21	21	9
35181008	30	50	20	17	17	0
35181009	15	40	20	25	24	9
35181010	15	45	20	20	19	9
35181011	15	60	30	30	29	9
35181012	20	40	20	30	30	10
35181013	20	50	20	35	35	10
35181014	25	75	30	30	29	5
35181015	70	65	35	12	11	0
35181016	15	75	65	40	39	9
35181017	50	50	25	10	10	5
35181018	25	35	30	17	17	0
35181019	85	90	15	2	2	0
35181020	15	35	30	22	22	5
35181021	10	45	35	25	25	5
35181022	30	90	60	35	34	5
35181023	20	55	35	27	27	0
35181024	25	65	50	30	30	0
35190001	0	0	0	0	0	0
35190002	85	100	60	32	31	4
35190003	50	65	20	12	12	5
35190004	65	110	54	25	24	5
35190005	35	60	25	17	17	5
35190006	10	20	15	10	10	0
