camDAUID	   LP OTHER	COUPLE	(from	2006	census)
35180097	0	1	1	0.166667	1	1	0.214286	0	1	0	0	1	0	0.882353	1	0	0.666667	1
35180098	0	1	1	0.642857	1	1	0.25	0.5	1	0.222222	0	1	0.135135	0.648649	1	0	0	1
35180099	0	1	1	0	1	1	0	0.5	1	0	0	1	0	0.684211	1	0	0	0
35180101	0	1	1	0	1	1	0.177778	0	1	0	0.0740741	1	0	0.384615	1	0	0	1
35180102	0	1	1	0.122449	1	1	0	0.5	1	0	1	1	0	0.333333	1	0	0.25	1
35180103	0	1	1	0.117647	1	1	0	0	1	0	0	1	0	1	1	0	0	0
35180104	0	1	1	0.533333	1	1	0.25	0	1	0	1	1	0	1	1	0	0	0
35180107	0	1	1	0.125	1	1	0	0.375	1	0	0	1	0	1	1	0	1	1
35180108	0	1	1	0	1	1	0	0.6	1	0	0	1	0	0.166667	1	0	0	1
35180109	0	1	1	0.117647	1	1	0.366667	0	1	0	0	1	0	1	1	0	1	1
35180112	0	1	1	0.142857	1	1	0.25	0.5	1	0	0	1	0	0.62963	1	0	0	0
35180113	0	1	1	0	1	1	0.4	0	1	0	0	1	0	1	1	0	1	1
35180114	0	1	1	0.263158	1	1	0.5	0	1	0	0.5	1	0	0.5	1	0	0	1
35180115	0	1	1	0	1	1	0.2	0.2	1	0	0	1	0	0.625	1	0	0	0
35180116	0	1	1	0.176471	1	1	0.4	0	1	0	0	1	0	1	1	0	1	1
35180117	0	1	1	0.769231	1	1	0	0.166667	1	0	0	1	0	1	1	0	1	1
35180118	0	1	1	0.2	1	1	0.222222	0.444444	1	0	0	1	0	1	1	0	0	0
35180121	0	1	1	0.444444	1	1	0.4	0	1	0.2	0	1	0.2	1	1	0	1	1
35180122	0	1	1	0.363636	1	1	0.25	0.375	1	0	0	1	0	0.72973	1	0	0.5	1
35180123	0	1	1	0.333333	1	1	0.6	0	1	0	0	1	0	0.59375	1	0	0.333333	1
35180124	0	1	1	0.5	1	1	0.6	0	1	0	0	1	0	0.166667	1	0	0	1
35180125	0	1	1	0.3	1	1	0.585714	0	1	0	0	1	0	1	1	0	1	1
35180126	0	1	1	0.333333	1	1	0.2	0	1	0	0	1	0	1	1	0	0	0
35180127	0	1	1	0.454545	1	1	0.177778	0	1	0	0	1	0	0.714286	1	0	0	0
35180128	0	1	1	0	1	1	0	0	1	0.157895	0	1	0.157895	0.684211	1	0	0.25	1
35180129	0	1	1	0.6	1	1	0.306667	0	1	0.142857	0	1	0.147059	0.823529	1	0	0.666667	1
35180130	0	1	1	0.25	1	1	0	0.375	1	0	0	1	0.125	1	1	0	0	0
35180131	0	1	1	0	1	1	0	0.625	1	0	0	1	0	0.6	1	0	0.5	1
35180132	0	1	1	0.230769	1	1	0.25	0.375	1	0	0	1	0.125	0.75	1	0	0	0
35180133	0	1	1	0.30303	1	1	0.6	0	1	0	0	1	0.0405405	0.783784	1	0	0.428571	1
35180134	0	1	1	0.111111	1	1	0.130435	0	1	0	0	1	0.014218	0.654028	1	0	0	1
35180135	0	1	1	0.357143	1	1	0	0.181818	1	0	0	1	0	0.610169	1	0	0	1
35180136	0	1	1	0	1	1	0	0.6	1	0	0	1	0	0.448276	1	0	0	1
35180137	0	0	0	0	1	1	0	0.333333	1	0	0	1	0	0.259259	1	0	0.333333	1
35180140	0	1	1	0	1	1	0	0	1	0.263158	0	1	0.157895	0.684211	1	0	0.25	1
35180141	0	1	1	0.25	1	1	0	0.6	1	0	0	1	0	0.6	1	0	0	1
35180142	0	1	1	0.2	1	1	0	0.4	1	0	0	1	0.0882353	0.823529	1	0	0.25	1
35180143	0	1	1	0	1	1	0	0.4	1	0	0	1	0	0.454545	1	0	0.25	1
35180144	0	1	1	0.142857	1	1	0	0	1	0	0	1	0	0.5	1	0	0	1
35180145	0	1	1	0.416667	1	1	0.285714	0.571429	1	0	0	1	0	0.714286	1	0	0.666667	1
35180146	0	1	1	0	1	1	0.327273	0	1	0	0	1	0	0.6	1	0	0.5	1
35180147	0	1	1	0.125	1	1	0	0.222222	1	0	0.0740741	1	0	0.259259	1	0	0	1
35180148	0	1	1	0.133333	1	1	0	0.333333	1	0	0	1	0	0.235294	1	0	0	1
35180149	0	1	1	0.230769	1	1	0	0.142857	1	0	0	1	0	0.75	1	0	0.25	1
35180150	0	1	1	0.357143	1	1	0.4	1	1	0.214286	0	1	0.214286	0.571429	1	0	0.25	1
35180151	0	1	1	0.3	1	1	0.333333	0.5	1	0	0	1	0	1	1	0	1	1
35180152	0	1	1	0.153846	1	1	0.4	0	1	0	0	1	0	0.571429	1	0	0	0
35180153	0	1	1	0.235294	1	1	0	0.2	1	0	0.333333	1	0	0.571429	1	0	0.666667	1
35180154	0	1	1	0.384615	1	1	0.444444	0.666667	1	0	0	1	0	1	1	0	1	1
35180155	0	1	1	0.428571	1	1	0.222222	0	1	0.0909091	0	1	0.136364	0.545455	1	0	0	1
35180156	0	1	1	0.307692	1	1	0.5	0	1	0	0	1	0	1	1	0	1	1
35180157	0	1	1	0.153846	1	1	0.222222	0.333333	1	0	0	1	0	0.625	1	0	0.25	1
35180158	0	1	1	0.214286	1	1	0	0.2	1	0	0.166667	1	0	0.454545	1	0	0	0
35180159	0	1	1	0.214286	1	1	0.52	0	1	0	0	1	0	0.6	1	0	0	1
35180160	0	1	1	0.272727	1	1	0	1	1	0	0	1	0	0.454545	1	0	0.25	1
35180161	0	1	1	0.5	1	1	0.314286	0	1	0	0	1	0	0.714286	1	0	0	0
35180162	0	1	1	0.55	1	1	0.5	0.625	1	0	0	1	0	0.684211	1	0	0.25	1
35180166	0	1	1	0.454545	1	1	0	0.5	1	0	0.0909091	1	0	0.409091	1	0	0	1
35180167	0	1	1	0.5	1	1	0.285714	0	1	0	0	1	0	1	1	0	0	0
35180169	0	1	1	0.222222	1	1	0.4	0	1	0	0	1	0.333333	1	1	0	1	1
35180170	0	1	1	0.266667	1	1	0.285714	0.571429	1	0	0	1	0	0.454545	1	0	0.25	1
35180171	0	1	1	0.357143	1	1	0	0	1	0	0.411765	1	0	0.411765	1	0	0	1
35180172	0	1	1	0.357143	1	1	0.181818	0.272727	1	0	0	1	0.0833333	0.555556	1	0	0.428571	1
35180173	0	1	1	0.153846	1	1	0.2	0.4	1	0	0	1	0	0.75	1	0	0.785714	1
35180174	0	1	1	0.363636	1	1	0.2	0	1	0	0	1	0	0.518519	1	0	0.333333	1
35180175	0	1	1	0.538462	1	1	0.25	0.5	1	0	0	1	0	0.684211	1	0	0	0
35180177	0	1	1	0.190476	1	1	0	0.714286	1	0	1	1	0	0	1	0	0	0
35180179	0	1	1	0.611111	1	1	0.222222	0	1	0	0	1	0	1	1	0	0	0
35180180	0	1	1	0.142857	1	1	0	0.714286	1	0	0	1	0	0.625	1	0	0.25	1
35180181	0	1	1	0.307692	1	1	0	0.285714	1	0	1	1	0	0	1	0	0.111111	1
35180182	0	1	1	0.388889	1	1	0.571429	1	1	0.916667	0	1	0.833333	1	1	0	1	1
35180183	0	1	1	0.444444	1	1	0	0	1	0	1	1	0	0	1	0	0.25	1
35180184	0	1	1	0.538462	1	1	0	0.5	1	0	0	1	0	1	1	0	0	0
35180185	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
35180186	0	1	1	0.181818	1	1	0	0.4	1	0	1	1	0	1	1	0	0	0
35180187	0	1	1	0.416667	1	1	0.166667	0.666667	1	0	1	1	0	1	1	0	1	1
35180188	0	1	1	0.692308	1	1	0.5	0.75	1	0.5	0	1	0.333333	1	1	0	0	0
35180189	0	1	1	0.166667	1	1	0	0	1	0	0	1	0	0.625	1	0	0.25	1
35180190	0	1	1	0.333333	1	1	0.666667	1	1	0	0	1	0.25	1	1	0	1	1
35180191	0	1	1	0.214286	1	1	0.222222	0.666667	1	0	0	1	0	0.6	1	0	0	1
35180192	0	1	1	0.242424	1	1	0	0	1	0	1	1	0	0.571429	1	0	0	0
35180193	0	1	1	0.363636	1	1	0.25	0.5	1	0	0	1	0.25	1	1	0	0	0
35180194	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0
35180195	0	1	1	0	1	1	0.25	0	1	0	1	1	0	0.235294	1	0	0	0
35180196	0	1	1	0.277778	1	1	0	0	1	0	1	1	0	0.454545	1	0	0	0
35180197	0	1	1	0.933333	1	1	0.222222	0.333333	1	0.193548	0.516129	1	0.0967742	0.483871	1	0	0.428571	1
35180198	0	1	1	0.117647	1	1	0.25	0	1	0	0	1	0	0	1	0	0	0
35180199	0	1	1	0.5	1	1	0	0.166667	1	0	0	1	0	1	1	0	1	1
35180200	0	1	1	0.4	1	1	0	0	1	0	0.333333	1	0	1	1	0	1	1
35180201	0	1	1	0.454545	1	1	0.333333	0	1	0	0	1	0	0.571429	1	0	0.25	1
35180202	0	1	1	0.2	1	1	0	0	1	0	0	1	0	1	1	0	1	1
35180203	0	1	1	0.181818	1	1	0.285714	0	1	0.428571	1	1	0.214286	0.571429	1	0	0.25	1
35180204	0	1	1	0.277778	1	1	0	0.571429	1	0	0	1	0	0.571429	1	0	0.25	1
35180205	0	1	1	0.111111	1	1	0	1	1	0	0	1	0	1	1	0	0	0
35180206	0	1	1	0.222222	1	1	0.36	0	1	0	0	1	0.157895	1	1	0	1	1
35180207	0	1	1	0.142857	1	1	0	0	1	0	0	1	0	0.75	1	0	0.666667	1
35180208	0	1	1	0	1	1	0.3	0	1	0	0	1	0	1	1	0	0	0
35180209	0	1	1	0	1	1	0.466667	0	1	0	0	1	0	1	1	0	0	0
35180210	0	1	1	0.352941	1	1	0.266667	0	1	0	0	1	0	0.807692	1	0	0.666667	1
35180211	0	1	1	0.230769	1	1	0.6	1	1	0	0	1	0	1	1	0	0	0
35180212	0	1	1	0	1	1	0	0.2	1	0	0	1	0	0.235294	1	0	0	1
35180213	0	1	1	0.2	1	1	0.285714	0.428571	1	0	0	1	0	0.769231	1	0	0.25	1
35180214	0	1	1	0.333333	1	1	0.314286	0	1	0	0	1	0	1	1	0	1	1
35180215	0	1	1	0	1	1	0	0.222222	1	0	0	1	0.0882353	0.823529	1	0	0.25	1
35180216	0	1	1	0.7	1	1	0	0.333333	1	0	0	1	0	0.75	1	0	0	0
35180217	0	1	1	0.25	1	1	0.288889	0	1	0	0	1	0	0.793103	1	0	0.25	1
35180218	0	1	1	0	1	1	0.333333	0	1	0	0	1	0	0.6875	1	0	0.5	1
35180219	0	1	1	0.222222	1	1	0.542857	0	1	0	0	1	0.103448	0.793103	1	0	0.666667	1
35180220	0	1	1	0	1	1	0	0.111111	1	0	0	1	0	0.652174	1	0	0.111111	1
35180221	0	1	1	0.2	1	1	0.228571	0	1	0	0	1	0	0.285714	1	0	0.25	1
35180222	0	1	1	0.571429	1	1	0.2	0	1	0	0	1	0.0810811	0.72973	1	0	0.666667	1
35180223	0	1	1	0.307692	1	1	0.3	0	1	0	0	1	0	0.75	1	0	0	0
35180224	0	1	1	0.25	1	1	0	0.4	1	0	0	1	0	0.684211	1	0	0.25	1
35180225	0	1	1	0.545455	1	1	0	0	1	0	0	1	0	0.483871	1	0	0.428571	1
35180226	0	1	1	0.222222	1	1	0.177778	0	1	0	0	1	0	0.6875	1	0	0	1
35180227	0	1	1	0.181818	1	1	0.4	0	1	0	0	1	0	0.411765	1	0	0	1
35180228	0	1	1	0	1	1	0	0	1	0	0	1	0	0.315789	1	0	0	1
35180229	0	1	1	0.375	1	1	0	0.125	1	0	0	1	0.0833333	0.361111	1	0	0	1
35180230	0	1	1	0	1	1	0	0	1	0	0	1	0	0.62963	1	0	0	1
35180231	0	1	1	0	1	1	0.2	0	1	0	0	1	0	0.75	1	0	0.666667	1
35180232	0	1	1	0.4	1	1	0	0.333333	1	0	0	1	0	0.458333	1	0	0	1
35180233	0	1	1	0.285714	1	1	0	0	1	0	0	1	0	0.714286	1	0	0	1
35180234	0	1	1	0.444444	1	1	0	0	1	0	0	1	0.0555556	0.703704	1	0	0.428571	1
35180235	0	1	1	0.333333	1	1	0.233333	0	1	0.0540541	0	1	0.0833333	0.555556	1	0	0.428571	1
35180236	0	1	1	0	1	1	0.177778	0	1	0	0	1	0	0.555556	1	0	0.333333	1
35180237	0	1	1	0.571429	1	1	0.571429	0	1	0	1	1	0	0.571429	1	0	0	0
35180238	0	1	1	0	1	1	0	0.4	1	0	0	1	0	0.714286	1	0	0.25	1
35180239	0	1	1	0.25	1	1	0	0	1	0	0.5	1	0	0.5	1	0	0.5	1
35180240	0	1	1	0	1	1	0	0.2	1	0	0	1	0	0.459459	1	0	0	1
35180241	0	1	1	0.333333	1	1	0	0	1	0	0.5	1	0	0.315789	1	0	0	1
35180242	0	1	1	0.166667	1	1	0	0.333333	1	0.190476	0	1	0.142857	0.238095	1	0	0	1
35180243	0	1	1	0.307692	1	1	0	0.333333	1	0	0	1	0	0.545455	1	0	0.5	1
35180244	0	1	1	0.222222	1	1	0	0	1	0	0	1	0	1	1	0	1	1
35180245	0	1	1	0.222222	1	1	0	0	1	0	0	1	0	1	1	0	1	1
35180248	0	1	1	0.266667	1	1	0.377778	0	1	0.25	0.375	1	0.125	0.75	1	0	0	0
35180249	0	1	1	0.333333	1	1	0.233333	0	1	0.357143	0	1	0.214286	0.571429	1	0	0.25	1
35180250	0	1	1	0.333333	1	1	0.288889	0	1	0	0	1	0	1	1	0	1	1
35180251	0	1	1	0.416667	1	1	0	0	1	0	1	1	0	0.235294	1	0	0	1
35180252	0	1	1	0.153846	1	1	0	0	1	0	0	1	0	0.454545	1	0	0	0
35180253	0	1	1	0.230769	1	1	0.4	0	1	0	0	1	0	0.483871	1	0	0.111111	1
35180254	0	1	1	0	1	1	0	0.2	1	0	0	1	0	1	1	0	0	0
35180255	0	1	1	0.4	1	1	0	0	1	0	1	1	0	0.333333	1	0	0.25	1
35180256	0	1	1	0.642857	1	1	0.485714	0	1	0	0	1	0	1	1	0	0	0
35180257	0	1	1	0	1	1	0	0	1	0	0	1	0	1	1	0	1	1
35180258	0	1	1	0.529412	1	1	0.5	1	1	0	1	1	0	0	1	0	0	0
35180259	0	1	1	0.258065	1	1	0.2	0.5	1	0	0	1	0	0.458333	1	0	0	0
35180260	0	1	1	0.357143	1	1	0	0.5	1	0	0	1	0	1	1	0	1	1
35180261	0	1	1	0.384615	1	1	0.366667	0	1	0	0.0909091	1	0	0.714286	1	0	0.25	1
35180262	0	1	1	0.444444	1	1	0	0.333333	1	0	0	1	0	0.333333	1	0	0.25	1
35180263	0	1	1	0.285714	1	1	0	0.333333	1	0	0	1	0	1	1	0	0	0
35180264	0	1	1	0.454545	1	1	0.28	0	1	0.545455	1	1	0.25	1	1	0	1	1
35180265	0	1	1	0.142857	1	1	0	0	1	0	0	1	0.1875	0.625	1	0	0	0
35180266	0	1	1	0	1	1	0.16	0	1	0	1	1	0	0.571429	1	0	0	0
35180272	0	1	1	0	1	1	0	0.4	1	0	0	1	0	0.411765	1	0	0.5	1
35180273	0	1	1	0	1	1	0	0	1	0	0	1	0	0.625	1	0	0.25	1
35180274	0	1	1	0.133333	1	1	0	0.166667	1	0	0	1	0	1	1	0	0	0
35180275	0	1	1	0.357143	1	1	0.285714	0.714286	1	0	0	1	0.1875	0.625	1	0	0	0
35180276	0	1	1	0.142857	1	1	0	0	1	0	0.2	1	0	0.458333	1	0	0	0
35180277	0	1	1	0	1	1	0.222222	0.333333	1	0	0	1	0	0.648649	1	0	0	1
35180284	0	1	1	0	1	1	0	0.166667	1	0	0	1	0	0.529412	1	0	0	0
35180285	0	1	1	0.25	1	1	0.222222	0.333333	1	0	0	1	0	0.574468	1	0	0	1
35180286	0	1	1	0.142857	1	1	0	0	1	0	0	1	0	0.75	1	0	0.25	1
35180287	0	1	1	0.454545	1	1	0	0.2	1	0	0.333333	1	0	0.571429	1	0	0	0
35180290	0	1	1	0.263158	1	1	0.25	0	1	0	0	1	0	0.75	1	0	0	0
35180291	0	1	1	0.333333	1	1	0.25	0	1	0	0	1	0	0.833333	1	0	0.25	1
35180292	0	1	1	0	1	1	0.166667	0	1	0	0	1	0	0.551724	1	0	0.571429	1
35180293	0	1	1	0.142857	1	1	0.230769	0	1	0	0	1	0	0.636364	1	0	0.428571	1
35180294	0	1	1	0.529412	1	1	0.0727273	0	1	0	0	1	0	0.5	1	0	0	1
35180295	0	1	1	0.4	1	1	0.247525	0.445545	1	0	0	1	0.0821918	0.643836	1	0	0.0714286	1
35180296	0	1	1	0.375	1	1	0	0	1	0	0	1	0	0.6	1	0	0	1
35180297	0	1	1	0.4	1	1	0.285714	0	1	0	0	1	0	0.722222	1	0	0	1
35180298	0	1	1	0	1	1	0.2	0	1	0	0	1	0	0.734694	1	0	0.333333	1
35180299	0	1	1	0	1	1	0	0	1	0.09375	0.140625	1	0.046875	0.4375	1	0	0	1
35180300	0	1	1	0.0833333	1	1	0.0947368	0	1	0	0	1	0.0241935	0.41129	1	0	0	1
35180301	0	1	1	0.357143	1	1	0.285714	0.428571	1	0	0	1	0	0.410256	1	0	0	1
35180302	0	1	1	0	1	1	0	0.4	1	0	0	1	0	0.5	1	0	0	1
35180303	0	1	1	0	1	1	0.181818	0	1	0	0	1	0	0.583333	1	0	0	1
35180304	0	1	1	0	1	1	0.428571	0.571429	1	0	0	1	0	0.333333	1	0	0	1
35180305	0	1	1	0.666667	1	1	0.25	0	1	0	0	1	0	0.823529	1	0	0.25	1
35180306	0	1	1	0	1	1	0	0.5	1	0	0	1	0	0.365854	1	0	0	1
35180307	0	1	1	0	1	1	0	0	1	0	0	1	0	0.458333	1	0	0	1
35180309	0	1	1	0.2	1	1	0	0.375	1	0	0	1	0	0.323529	1	0	0.214286	1
35180310	0	1	1	0.125	1	1	0.285714	0	1	0	0	1	0	0.5	1	0	0	1
35180311	0	1	1	0	1	1	0.133333	0	1	0	0	1	0	0.652174	1	0	0.428571	1
35180312	0	1	1	0.1	1	1	0	0	1	0	0	1	0	0.16129	1	0	0.0714286	1
35180313	0	1	1	0	1	1	0	0.4	1	0	0	1	0	0.409091	1	0	0	1
35180314	0	1	1	0.105263	1	1	0.2	0	1	0	0	1	0	1	1	0	1	1
35180315	0	1	1	0	1	1	0.2	0	1	0	0	1	0	0.714286	1	0	0.25	1
35180316	0	1	1	0.1	1	1	0.25	0	1	0	0	1	0	0.551724	1	0	0	1
35180317	0	1	1	0.615385	1	1	0.285714	0	1	0	0.25	1	0	1	1	0	0	0
35180318	0	1	1	0.217391	1	1	0.333333	0.666667	1	0	0	1	0	1	1	0	0	0
35180319	0	1	1	0.230769	1	1	0	0.6	1	0	0	1	0	0.333333	1	0	0.25	1
35180320	0	1	1	0.461538	1	1	0.5	0.666667	1	0	1	1	0	0.571429	1	0	0.666667	1
35180321	0	1	1	0.176471	1	1	0.285714	0	1	0	0	1	0	0.518519	1	0	0	0
35180322	0	1	1	0.125	1	1	0.4	0.6	1	0	0	1	0	0.75	1	0	0.25	1
35180324	0	1	1	0	1	1	0	0.142857	1	0	0	1	0	1	1	0	0	0
35180325	0	1	1	0.181818	1	1	0	0.25	1	0	0	1	0	1	1	0	0	0
35180326	0	1	1	0	1	1	0.48	0	1	0	0	1	0	0.545455	1	0	0	0
35180327	0	1	1	0.285714	1	1	0	0	1	0	0	1	0	0.551724	1	0	0.333333	1
35180328	0	1	1	0.692308	1	1	0.32	0	1	0	0	1	0	1	1	0	1	1
35180329	0	1	1	0.285714	1	1	0	0	1	0	0.166667	1	0	0.454545	1	0	0.25	1
35180330	0	1	1	0.307692	1	1	0.283333	0	1	0	0	1	0	1	1	0	1	1
35180331	0	1	1	0.176471	1	1	0	0.428571	1	0	0	1	0	0.0416667	1	0	0	1
35180332	0	1	1	0.193548	1	1	0.115385	0	1	0	0	1	0	0.666667	1	0	0	1
35180333	0	1	1	0.916667	1	1	0.3	0	1	0	0	1	0.0810811	0.72973	1	0	0.5	1
35180334	0	1	1	0.172414	1	1	0.173913	0.391304	1	0	0	1	0.0275229	0.605505	1	0	0	1
35180335	0	1	1	0.666667	1	1	0.5	0.75	1	0	0	1	0	0.723404	1	0	0.571429	1
35180336	0	1	1	0.347826	1	1	0.235294	0.411765	1	0	0	1	0	0.4	1	0	0	1
35180337	0	1	1	0.3	1	1	0	0.2	1	0	0	1	0	0.714286	1	0	0.25	1
35180338	0	1	1	0	1	1	0	1	1	0	0	1	0.157895	1	1	0	1	1
35180339	0	1	1	0	1	1	0	0	1	0	0	1	0	0.62963	1	0	0	1
35180340	0	0	0	0	1	1	0	0	1	0	0	1	0	0.285714	1	0	0.25	1
35180342	0	1	1	0.5	1	1	0	0.333333	1	0	0	1	0	0.428571	1	0	0	1
35180343	0	1	1	0.75	1	1	0.2	0	1	0	0	1	0	0.690476	1	0	0.571429	1
35180344	0	1	1	0.454545	1	1	0.3	0	1	0	0	1	0.0337079	0.629213	1	0	0.333333	1
35180345	0	1	1	0.454545	1	1	0.185185	0.444444	1	0	0	1	0.0675676	0.783784	1	0	0.578947	1
35180346	0	1	1	0.666667	1	1	0	0	1	0	0	1	0	0.714286	1	0	0	1
35180347	0	1	1	0.142857	1	1	0.264151	0.528302	1	0	0	1	0	0.513514	1	0	0.0526316	1
35180348	0	1	1	0.235294	1	1	0.2	0	1	0	0	1	0.0879121	0.604396	1	0	0.37931	1
35180350	0	1	1	0.368421	1	1	0.125	0.3125	1	0	0	1	0.046875	0.75	1	0	0	1
35180351	0	1	1	0	1	1	0.2	0	1	0	0	1	0	0.666667	1	0	0	1
35180352	0	1	1	1	0	1	0	0	1	0.0909091	0	1	0.136364	1	1	0	1	1
35180354	0	1	1	0.333333	1	1	0	0.2	1	0	0	1	0	0.6	1	0	0.5	1
35180356	0	1	1	1	0	1	0	0.5	1	0	0	1	0	0.518519	1	0	0.333333	1
35180357	0	1	1	1	0	1	0.5	0.666667	1	0	0	1	0	0.846154	1	0	0.666667	1
35180358	0	1	1	0.538462	1	1	0.333333	0.75	1	0	0	1	0	0.737705	1	0	0.428571	1
35180359	0	1	1	0.571429	1	1	0.233333	0	1	0	0.0625	1	0	0.59375	1	0	0.333333	1
35180360	0	1	1	0.333333	1	1	0.375	0	1	0	0.411765	1	0	0.625	1	0	0	0
35180361	0	1	1	0.5	1	1	0.228571	0	1	0	0	1	0	0.428571	1	0	0	1
35180362	0	1	1	0.375	1	1	0.28	0	1	0	0	1	0	0.458333	1	0	0.333333	1
